DEPARTAMENTO,PROVINCIA,DISTRITO,ANIO,MES,TIPO_PRUEBA,CANTIDAD_PRUEBAS
AREQUIPA,AREQUIPA,JACOBO HUNTER,2020,6,PR,135
AREQUIPA,AREQUIPA,JACOBO HUNTER,2020,7,PR,369
AREQUIPA,AREQUIPA,JACOBO HUNTER,2020,7,PCR,4
AREQUIPA,AREQUIPA,JACOBO HUNTER,2020,8,PCR,1
AREQUIPA,AREQUIPA,JACOBO HUNTER,2020,8,PR,1103
AREQUIPA,AREQUIPA,JACOBO HUNTER,2020,9,PR,421
AREQUIPA,AREQUIPA,JACOBO HUNTER,2020,10,PR,93
AREQUIPA,AREQUIPA,JACOBO HUNTER,2020,10,PCR,1
AREQUIPA,AREQUIPA,JACOBO HUNTER,2020,11,PR,13
AREQUIPA,AREQUIPA,JACOBO HUNTER,2020,11,PCR,3
AREQUIPA,AREQUIPA,JACOBO HUNTER,2020,12,PCR,31
AREQUIPA,AREQUIPA,JACOBO HUNTER,2020,12,PR,18
AREQUIPA,AREQUIPA,JACOBO HUNTER,2021,1,AG,8
AREQUIPA,AREQUIPA,JACOBO HUNTER,2021,1,PR,41
AREQUIPA,AREQUIPA,JACOBO HUNTER,2021,1,PCR,75
AREQUIPA,AREQUIPA,JACOBO HUNTER,2021,2,PCR,116
AREQUIPA,AREQUIPA,JACOBO HUNTER,2021,2,PR,35
AREQUIPA,AREQUIPA,JACOBO HUNTER,2021,2,AG,54
AREQUIPA,AREQUIPA,JACOBO HUNTER,2021,3,PCR,136
AREQUIPA,AREQUIPA,JACOBO HUNTER,2021,3,AG,44
AREQUIPA,AREQUIPA,JACOBO HUNTER,2021,3,PR,16
AREQUIPA,AREQUIPA,JACOBO HUNTER,2021,4,PR,9
AREQUIPA,AREQUIPA,JACOBO HUNTER,2021,4,AG,55
AREQUIPA,AREQUIPA,JACOBO HUNTER,2021,4,PCR,160
AREQUIPA,AREQUIPA,JACOBO HUNTER,2021,5,PCR,254
AREQUIPA,AREQUIPA,JACOBO HUNTER,2021,5,PR,21
AREQUIPA,AREQUIPA,JACOBO HUNTER,2021,5,AG,208
AREQUIPA,AREQUIPA,JACOBO HUNTER,2021,6,AG,295
AREQUIPA,AREQUIPA,JACOBO HUNTER,2021,6,PCR,258
AREQUIPA,AREQUIPA,JACOBO HUNTER,2021,6,PR,23
AREQUIPA,AREQUIPA,JACOBO HUNTER,2021,7,PR,39
AREQUIPA,AREQUIPA,JACOBO HUNTER,2021,7,AG,136
AREQUIPA,AREQUIPA,JACOBO HUNTER,2021,8,AG,30
AREQUIPA,AREQUIPA,JACOBO HUNTER,2021,8,PR,5
AREQUIPA,AREQUIPA,JACOBO HUNTER,2021,9,AG,6
AREQUIPA,AREQUIPA,JACOBO HUNTER,2021,9,PR,3
AREQUIPA,AREQUIPA,JACOBO HUNTER,2021,9,PCR,2
AREQUIPA,AREQUIPA,JACOBO HUNTER,2021,10,PR,2
AREQUIPA,AREQUIPA,JACOBO HUNTER,2021,10,PCR,9
AREQUIPA,AREQUIPA,JACOBO HUNTER,2021,10,AG,4
AREQUIPA,AREQUIPA,JACOBO HUNTER,2021,11,AG,12
AREQUIPA,AREQUIPA,JACOBO HUNTER,2021,11,PCR,13
AREQUIPA,AREQUIPA,JACOBO HUNTER,2021,11,PR,1
AREQUIPA,AREQUIPA,JACOBO HUNTER,2021,12,AG,19
AREQUIPA,AREQUIPA,JACOBO HUNTER,2021,12,PCR,33
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2020,3,PCR,1
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2020,4,PCR,3
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2020,4,PR,59
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2020,5,PR,209
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2020,6,PCR,1
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2020,6,PR,152
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2020,7,PR,376
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2020,7,PCR,7
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2020,8,PR,944
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2020,8,PCR,2
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2020,9,PR,343
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2020,9,PCR,7
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2020,10,PCR,7
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2020,10,PR,46
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2020,11,PR,35
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2020,11,PCR,9
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2020,12,PR,34
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2020,12,PCR,23
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2021,1,PCR,101
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2021,1,AG,29
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2021,1,PR,68
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2021,2,PR,49
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2021,2,AG,145
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2021,2,PCR,43
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2021,3,PR,33
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2021,3,AG,122
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2021,3,PCR,25
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2021,4,PCR,5
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2021,4,AG,191
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2021,4,PR,27
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2021,5,PR,32
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2021,5,AG,451
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2021,6,AG,574
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2021,6,PCR,2
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2021,6,PR,45
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2021,7,AG,253
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2021,7,PCR,57
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2021,7,PR,56
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2021,8,AG,107
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2021,8,PR,12
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2021,8,PCR,20
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2021,9,AG,41
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2021,9,PCR,11
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2021,9,PR,5
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2021,10,AG,29
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2021,10,PCR,14
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2021,10,PR,3
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2021,11,PR,4
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2021,11,AG,27
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2021,11,PCR,11
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2021,12,AG,40
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2021,12,PCR,4
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2021,12,PR,1
AREQUIPA,AREQUIPA,LA JOYA,2020,4,PCR,1
AREQUIPA,AREQUIPA,LA JOYA,2020,4,PR,2
AREQUIPA,AREQUIPA,LA JOYA,2020,5,PR,32
AREQUIPA,AREQUIPA,LA JOYA,2020,5,PCR,1
AREQUIPA,AREQUIPA,LA JOYA,2020,6,PCR,1
AREQUIPA,AREQUIPA,LA JOYA,2020,6,PR,46
AREQUIPA,AREQUIPA,LA JOYA,2020,7,PR,123
AREQUIPA,AREQUIPA,LA JOYA,2020,7,PCR,2
AREQUIPA,AREQUIPA,LA JOYA,2020,8,PR,366
AREQUIPA,AREQUIPA,LA JOYA,2020,8,PCR,1
AREQUIPA,AREQUIPA,LA JOYA,2020,9,PR,132
AREQUIPA,AREQUIPA,LA JOYA,2020,10,PR,41
AREQUIPA,AREQUIPA,LA JOYA,2020,11,PR,21
AREQUIPA,AREQUIPA,LA JOYA,2020,12,PCR,2
AREQUIPA,AREQUIPA,LA JOYA,2020,12,PR,13
AREQUIPA,AREQUIPA,LA JOYA,2021,1,PR,21
AREQUIPA,AREQUIPA,LA JOYA,2021,1,AG,3
AREQUIPA,AREQUIPA,LA JOYA,2021,1,PCR,3
AREQUIPA,AREQUIPA,LA JOYA,2021,2,PCR,5
AREQUIPA,AREQUIPA,LA JOYA,2021,2,AG,22
AREQUIPA,AREQUIPA,LA JOYA,2021,2,PR,7
AREQUIPA,AREQUIPA,LA JOYA,2021,3,AG,31
AREQUIPA,AREQUIPA,LA JOYA,2021,3,PR,3
AREQUIPA,AREQUIPA,LA JOYA,2021,4,PCR,1
AREQUIPA,AREQUIPA,LA JOYA,2021,4,AG,34
AREQUIPA,AREQUIPA,LA JOYA,2021,4,PR,11
AREQUIPA,AREQUIPA,LA JOYA,2021,5,AG,78
AREQUIPA,AREQUIPA,LA JOYA,2021,5,PR,9
AREQUIPA,AREQUIPA,LA JOYA,2021,6,AG,223
AREQUIPA,AREQUIPA,LA JOYA,2021,6,PR,7
AREQUIPA,AREQUIPA,LA JOYA,2021,7,AG,100
AREQUIPA,AREQUIPA,LA JOYA,2021,7,PR,7
AREQUIPA,AREQUIPA,LA JOYA,2021,8,AG,58
AREQUIPA,AREQUIPA,LA JOYA,2021,9,AG,23
AREQUIPA,AREQUIPA,LA JOYA,2021,9,PCR,1
AREQUIPA,AREQUIPA,LA JOYA,2021,9,PR,2
AREQUIPA,AREQUIPA,LA JOYA,2021,10,AG,11
AREQUIPA,AREQUIPA,LA JOYA,2021,10,PCR,6
AREQUIPA,AREQUIPA,LA JOYA,2021,11,AG,3
AREQUIPA,AREQUIPA,LA JOYA,2021,12,AG,8
AREQUIPA,AREQUIPA,LA JOYA,2021,12,PCR,5
AREQUIPA,AREQUIPA,MARIANO MELGAR,2020,3,PCR,1
AREQUIPA,AREQUIPA,MARIANO MELGAR,2020,4,PR,17
AREQUIPA,AREQUIPA,MARIANO MELGAR,2020,4,PCR,4
AREQUIPA,AREQUIPA,MARIANO MELGAR,2020,5,PCR,3
AREQUIPA,AREQUIPA,MARIANO MELGAR,2020,5,PR,114
AREQUIPA,AREQUIPA,MARIANO MELGAR,2020,6,PCR,4
AREQUIPA,AREQUIPA,MARIANO MELGAR,2020,6,PR,171
AREQUIPA,AREQUIPA,MARIANO MELGAR,2020,7,PR,463
AREQUIPA,AREQUIPA,MARIANO MELGAR,2020,7,PCR,1
AREQUIPA,AREQUIPA,MARIANO MELGAR,2020,8,PCR,4
AREQUIPA,AREQUIPA,MARIANO MELGAR,2020,8,PR,978
AREQUIPA,AREQUIPA,MARIANO MELGAR,2020,9,PCR,2
AREQUIPA,AREQUIPA,MARIANO MELGAR,2020,9,PR,441
AREQUIPA,AREQUIPA,MARIANO MELGAR,2020,10,PCR,18
AREQUIPA,AREQUIPA,MARIANO MELGAR,2020,10,PR,57
AREQUIPA,AREQUIPA,MARIANO MELGAR,2020,11,PR,70
AREQUIPA,AREQUIPA,MARIANO MELGAR,2020,11,PCR,12
AREQUIPA,AREQUIPA,MARIANO MELGAR,2020,12,PCR,24
AREQUIPA,AREQUIPA,MARIANO MELGAR,2020,12,PR,35
AREQUIPA,AREQUIPA,MARIANO MELGAR,2021,1,PR,54
AREQUIPA,AREQUIPA,MARIANO MELGAR,2021,1,AG,41
AREQUIPA,AREQUIPA,MARIANO MELGAR,2021,1,PCR,41
AREQUIPA,AREQUIPA,MARIANO MELGAR,2021,2,AG,79
AREQUIPA,AREQUIPA,MARIANO MELGAR,2021,2,PCR,50
AREQUIPA,AREQUIPA,MARIANO MELGAR,2021,2,PR,35
AREQUIPA,AREQUIPA,MARIANO MELGAR,2021,3,PR,20
AREQUIPA,AREQUIPA,MARIANO MELGAR,2021,3,PCR,34
AREQUIPA,AREQUIPA,MARIANO MELGAR,2021,3,AG,80
AREQUIPA,AREQUIPA,MARIANO MELGAR,2021,4,AG,152
AREQUIPA,AREQUIPA,MARIANO MELGAR,2021,4,PCR,33
AREQUIPA,AREQUIPA,MARIANO MELGAR,2021,4,PR,21
AREQUIPA,AREQUIPA,MARIANO MELGAR,2021,5,PCR,63
AREQUIPA,AREQUIPA,MARIANO MELGAR,2021,5,AG,323
AREQUIPA,AREQUIPA,MARIANO MELGAR,2021,5,PR,20
AREQUIPA,AREQUIPA,MARIANO MELGAR,2021,6,PCR,54
AREQUIPA,AREQUIPA,MARIANO MELGAR,2021,6,PR,23
AREQUIPA,AREQUIPA,MARIANO MELGAR,2021,6,AG,459
AREQUIPA,AREQUIPA,MARIANO MELGAR,2021,7,PR,30
AREQUIPA,AREQUIPA,MARIANO MELGAR,2021,7,AG,221
AREQUIPA,AREQUIPA,MARIANO MELGAR,2021,8,AG,55
AREQUIPA,AREQUIPA,MARIANO MELGAR,2021,8,PR,6
AREQUIPA,AREQUIPA,MARIANO MELGAR,2021,9,AG,16
AREQUIPA,AREQUIPA,MARIANO MELGAR,2021,9,PCR,1
AREQUIPA,AREQUIPA,MARIANO MELGAR,2021,9,PR,4
AREQUIPA,AREQUIPA,MARIANO MELGAR,2021,10,AG,8
AREQUIPA,AREQUIPA,MARIANO MELGAR,2021,10,PCR,16
AREQUIPA,AREQUIPA,MARIANO MELGAR,2021,10,PR,2
AREQUIPA,AREQUIPA,MARIANO MELGAR,2021,11,PR,3
AREQUIPA,AREQUIPA,MARIANO MELGAR,2021,11,PCR,8
AREQUIPA,AREQUIPA,MARIANO MELGAR,2021,11,AG,15
AREQUIPA,AREQUIPA,MARIANO MELGAR,2021,12,PCR,26
AREQUIPA,AREQUIPA,MARIANO MELGAR,2021,12,AG,26
AREQUIPA,AREQUIPA,MIRAFLORES,2020,4,PCR,2
AREQUIPA,AREQUIPA,MIRAFLORES,2020,4,PR,23
AREQUIPA,AREQUIPA,MIRAFLORES,2020,5,PR,111
AREQUIPA,AREQUIPA,MIRAFLORES,2020,5,PCR,3
AREQUIPA,AREQUIPA,MIRAFLORES,2020,6,PR,139
AREQUIPA,AREQUIPA,MIRAFLORES,2020,6,PCR,15
AREQUIPA,AREQUIPA,MIRAFLORES,2020,7,PCR,30
AREQUIPA,AREQUIPA,MIRAFLORES,2020,7,PR,412
AREQUIPA,AREQUIPA,MIRAFLORES,2020,8,PCR,10
AREQUIPA,AREQUIPA,MIRAFLORES,2020,8,PR,1240
AREQUIPA,AREQUIPA,MIRAFLORES,2020,9,PCR,2
AREQUIPA,AREQUIPA,MIRAFLORES,2020,9,PR,331
AREQUIPA,AREQUIPA,MIRAFLORES,2020,10,PR,36
AREQUIPA,AREQUIPA,MIRAFLORES,2020,10,PCR,4
AREQUIPA,AREQUIPA,MIRAFLORES,2020,11,PCR,7
AREQUIPA,AREQUIPA,MIRAFLORES,2020,11,PR,21
AREQUIPA,AREQUIPA,MIRAFLORES,2020,12,PCR,9
AREQUIPA,AREQUIPA,MIRAFLORES,2020,12,PR,16
AREQUIPA,AREQUIPA,MIRAFLORES,2021,1,PCR,55
AREQUIPA,AREQUIPA,MIRAFLORES,2021,1,AG,51
AREQUIPA,AREQUIPA,MIRAFLORES,2021,1,PR,48
AREQUIPA,AREQUIPA,MIRAFLORES,2021,2,PCR,38
AREQUIPA,AREQUIPA,MIRAFLORES,2021,2,AG,72
AREQUIPA,AREQUIPA,MIRAFLORES,2021,2,PR,35
AREQUIPA,AREQUIPA,MIRAFLORES,2021,3,PCR,34
AREQUIPA,AREQUIPA,MIRAFLORES,2021,3,AG,87
AREQUIPA,AREQUIPA,MIRAFLORES,2021,3,PR,16
AREQUIPA,AREQUIPA,MIRAFLORES,2021,4,AG,218
AREQUIPA,AREQUIPA,MIRAFLORES,2021,4,PR,14
AREQUIPA,AREQUIPA,MIRAFLORES,2021,4,PCR,55
AREQUIPA,AREQUIPA,MIRAFLORES,2021,5,PCR,85
AREQUIPA,AREQUIPA,MIRAFLORES,2021,5,AG,333
AREQUIPA,AREQUIPA,MIRAFLORES,2021,5,PR,35
AREQUIPA,AREQUIPA,MIRAFLORES,2021,6,AG,453
AREQUIPA,AREQUIPA,MIRAFLORES,2021,6,PCR,87
AREQUIPA,AREQUIPA,MIRAFLORES,2021,6,PR,30
AREQUIPA,AREQUIPA,MIRAFLORES,2021,7,PR,47
AREQUIPA,AREQUIPA,MIRAFLORES,2021,7,AG,196
AREQUIPA,AREQUIPA,MIRAFLORES,2021,8,PR,6
AREQUIPA,AREQUIPA,MIRAFLORES,2021,8,AG,44
AREQUIPA,AREQUIPA,MIRAFLORES,2021,9,PR,4
AREQUIPA,AREQUIPA,MIRAFLORES,2021,9,PCR,14
AREQUIPA,AREQUIPA,MIRAFLORES,2021,9,AG,24
AREQUIPA,AREQUIPA,MIRAFLORES,2021,10,AG,22
AREQUIPA,AREQUIPA,MIRAFLORES,2021,10,PR,1
AREQUIPA,AREQUIPA,MIRAFLORES,2021,10,PCR,13
AREQUIPA,AREQUIPA,MIRAFLORES,2021,11,AG,12
AREQUIPA,AREQUIPA,MIRAFLORES,2021,11,PR,3
AREQUIPA,AREQUIPA,MIRAFLORES,2021,11,PCR,9
AREQUIPA,AREQUIPA,MIRAFLORES,2021,12,PCR,25
AREQUIPA,AREQUIPA,MIRAFLORES,2021,12,PR,2
AREQUIPA,AREQUIPA,MIRAFLORES,2021,12,AG,27
AREQUIPA,AREQUIPA,MOLLEBAYA,2020,4,PR,1
AREQUIPA,AREQUIPA,MOLLEBAYA,2020,5,PR,1
AREQUIPA,AREQUIPA,MOLLEBAYA,2020,7,PR,7
AREQUIPA,AREQUIPA,MOLLEBAYA,2020,7,PCR,1
AREQUIPA,AREQUIPA,MOLLEBAYA,2020,8,PR,60
AREQUIPA,AREQUIPA,MOLLEBAYA,2020,9,PR,2
AREQUIPA,AREQUIPA,MOLLEBAYA,2020,12,PR,1
AREQUIPA,AREQUIPA,MOLLEBAYA,2021,1,PR,1
AREQUIPA,AREQUIPA,MOLLEBAYA,2021,2,AG,1
AREQUIPA,AREQUIPA,MOLLEBAYA,2021,3,AG,1
AREQUIPA,AREQUIPA,MOLLEBAYA,2021,4,AG,10
AREQUIPA,AREQUIPA,MOLLEBAYA,2021,4,PR,1
AREQUIPA,AREQUIPA,MOLLEBAYA,2021,5,PR,1
AREQUIPA,AREQUIPA,MOLLEBAYA,2021,5,AG,15
AREQUIPA,AREQUIPA,MOLLEBAYA,2021,6,PR,1
AREQUIPA,AREQUIPA,MOLLEBAYA,2021,6,AG,12
AREQUIPA,AREQUIPA,MOLLEBAYA,2021,7,AG,12
AREQUIPA,AREQUIPA,MOLLEBAYA,2021,9,AG,1
AREQUIPA,AREQUIPA,MOLLEBAYA,2021,10,AG,3
AREQUIPA,AREQUIPA,MOLLEBAYA,2021,11,AG,1
AREQUIPA,AREQUIPA,PAUCARPATA,2020,3,PCR,1
AREQUIPA,AREQUIPA,PAUCARPATA,2020,4,PCR,10
AREQUIPA,AREQUIPA,PAUCARPATA,2020,4,PR,53
AREQUIPA,AREQUIPA,PAUCARPATA,2020,5,PCR,17
AREQUIPA,AREQUIPA,PAUCARPATA,2020,5,PR,242
AREQUIPA,AREQUIPA,PAUCARPATA,2020,6,PCR,71
AREQUIPA,AREQUIPA,PAUCARPATA,2020,6,PR,318
AREQUIPA,AREQUIPA,PAUCARPATA,2020,7,PR,894
AREQUIPA,AREQUIPA,PAUCARPATA,2020,7,PCR,12
AREQUIPA,AREQUIPA,PAUCARPATA,2020,8,PCR,3
AREQUIPA,AREQUIPA,PAUCARPATA,2020,8,PR,2209
AREQUIPA,AREQUIPA,PAUCARPATA,2020,9,PCR,10
AREQUIPA,AREQUIPA,PAUCARPATA,2020,9,PR,804
AREQUIPA,AREQUIPA,PAUCARPATA,2020,10,PR,192
AREQUIPA,AREQUIPA,PAUCARPATA,2020,10,PCR,31
AREQUIPA,AREQUIPA,PAUCARPATA,2020,11,PCR,15
AREQUIPA,AREQUIPA,PAUCARPATA,2020,11,PR,63
AREQUIPA,AREQUIPA,PAUCARPATA,2020,12,AG,1
AREQUIPA,AREQUIPA,PAUCARPATA,2020,12,PR,56
AREQUIPA,AREQUIPA,PAUCARPATA,2020,12,PCR,96
AREQUIPA,AREQUIPA,PAUCARPATA,2021,1,PR,91
AREQUIPA,AREQUIPA,PAUCARPATA,2021,1,AG,57
AREQUIPA,AREQUIPA,PAUCARPATA,2021,1,PCR,356
AREQUIPA,AREQUIPA,PAUCARPATA,2021,2,PR,96
AREQUIPA,AREQUIPA,PAUCARPATA,2021,2,PCR,141
AREQUIPA,AREQUIPA,PAUCARPATA,2021,2,AG,202
AREQUIPA,AREQUIPA,PAUCARPATA,2021,3,AG,225
AREQUIPA,AREQUIPA,PAUCARPATA,2021,3,PR,50
AREQUIPA,AREQUIPA,PAUCARPATA,2021,3,PCR,81
AREQUIPA,AREQUIPA,PAUCARPATA,2021,4,PR,51
AREQUIPA,AREQUIPA,PAUCARPATA,2021,4,AG,402
AREQUIPA,AREQUIPA,PAUCARPATA,2021,4,PCR,130
AREQUIPA,AREQUIPA,PAUCARPATA,2021,5,PR,64
AREQUIPA,AREQUIPA,PAUCARPATA,2021,5,AG,709
AREQUIPA,AREQUIPA,PAUCARPATA,2021,5,PCR,173
AREQUIPA,AREQUIPA,PAUCARPATA,2021,6,PCR,105
AREQUIPA,AREQUIPA,PAUCARPATA,2021,6,PR,73
AREQUIPA,AREQUIPA,PAUCARPATA,2021,6,AG,1111
AREQUIPA,AREQUIPA,PAUCARPATA,2021,7,PR,122
AREQUIPA,AREQUIPA,PAUCARPATA,2021,7,PCR,77
AREQUIPA,AREQUIPA,PAUCARPATA,2021,7,AG,528
AREQUIPA,AREQUIPA,PAUCARPATA,2021,8,AG,149
AREQUIPA,AREQUIPA,PAUCARPATA,2021,8,PCR,46
AREQUIPA,AREQUIPA,PAUCARPATA,2021,8,PR,16
AREQUIPA,AREQUIPA,PAUCARPATA,2021,9,PR,11
AREQUIPA,AREQUIPA,PAUCARPATA,2021,9,PCR,34
AREQUIPA,AREQUIPA,PAUCARPATA,2021,9,AG,74
AREQUIPA,AREQUIPA,PAUCARPATA,2021,10,PR,5
AREQUIPA,AREQUIPA,PAUCARPATA,2021,10,PCR,17
AREQUIPA,AREQUIPA,PAUCARPATA,2021,10,AG,24
AREQUIPA,AREQUIPA,PAUCARPATA,2021,11,PR,8
AREQUIPA,AREQUIPA,PAUCARPATA,2021,11,AG,24
AREQUIPA,AREQUIPA,PAUCARPATA,2021,11,PCR,34
AREQUIPA,AREQUIPA,PAUCARPATA,2021,12,PCR,31
AREQUIPA,AREQUIPA,PAUCARPATA,2021,12,AG,47
AREQUIPA,AREQUIPA,PAUCARPATA,2021,12,PR,2
AREQUIPA,AREQUIPA,POCSI,2020,8,PR,2
AREQUIPA,AREQUIPA,POCSI,2020,9,PR,3
AREQUIPA,AREQUIPA,POCSI,2021,1,PR,1
AREQUIPA,AREQUIPA,POCSI,2021,3,AG,4
AREQUIPA,AREQUIPA,POCSI,2021,4,PR,1
AREQUIPA,AREQUIPA,POCSI,2021,6,AG,1
AREQUIPA,AREQUIPA,POLOBAYA,2020,4,PCR,2
AREQUIPA,AREQUIPA,POLOBAYA,2020,4,PR,1
AREQUIPA,AREQUIPA,POLOBAYA,2020,5,PR,3
AREQUIPA,AREQUIPA,POLOBAYA,2020,7,PR,1
AREQUIPA,AREQUIPA,POLOBAYA,2020,8,PR,3
AREQUIPA,AREQUIPA,POLOBAYA,2020,10,PR,1
AREQUIPA,AREQUIPA,POLOBAYA,2020,12,PR,1
AREQUIPA,AREQUIPA,POLOBAYA,2021,2,PR,1
AREQUIPA,AREQUIPA,POLOBAYA,2021,3,AG,2
AREQUIPA,AREQUIPA,POLOBAYA,2021,4,AG,2
AREQUIPA,AREQUIPA,POLOBAYA,2021,6,AG,17
AREQUIPA,AREQUIPA,POLOBAYA,2021,7,PR,2
AREQUIPA,AREQUIPA,POLOBAYA,2021,7,AG,2
AREQUIPA,AREQUIPA,POLOBAYA,2021,11,AG,1
AREQUIPA,AREQUIPA,QUEQUEÑA,2020,6,PCR,1
AREQUIPA,AREQUIPA,QUEQUEÑA,2021,1,PR,1
AREQUIPA,AREQUIPA,QUEQUEÑA,2021,2,PR,2
AREQUIPA,AREQUIPA,SABANDIA,2020,5,PR,7
AREQUIPA,AREQUIPA,SABANDIA,2020,6,PR,5
AREQUIPA,AREQUIPA,SABANDIA,2020,7,PR,14
AREQUIPA,AREQUIPA,SABANDIA,2020,8,PR,76
AREQUIPA,AREQUIPA,SABANDIA,2020,9,PR,17
AREQUIPA,AREQUIPA,SABANDIA,2020,10,PR,1
AREQUIPA,AREQUIPA,SABANDIA,2020,11,PR,2
AREQUIPA,AREQUIPA,SABANDIA,2020,12,PR,3
AREQUIPA,AREQUIPA,SABANDIA,2021,1,AG,1
AREQUIPA,AREQUIPA,SABANDIA,2021,1,PR,2
AREQUIPA,AREQUIPA,SABANDIA,2021,2,AG,16
AREQUIPA,AREQUIPA,SABANDIA,2021,2,PR,3
AREQUIPA,AREQUIPA,SABANDIA,2021,3,AG,9
AREQUIPA,AREQUIPA,SABANDIA,2021,3,PR,4
AREQUIPA,AREQUIPA,SABANDIA,2021,4,AG,4
AREQUIPA,AREQUIPA,SABANDIA,2021,5,AG,18
AREQUIPA,AREQUIPA,SABANDIA,2021,5,PR,3
AREQUIPA,AREQUIPA,SABANDIA,2021,6,AG,25
AREQUIPA,AREQUIPA,SABANDIA,2021,6,PR,3
AREQUIPA,AREQUIPA,SABANDIA,2021,7,AG,14
AREQUIPA,AREQUIPA,SABANDIA,2021,7,PR,4
AREQUIPA,AREQUIPA,SABANDIA,2021,8,PR,1
AREQUIPA,AREQUIPA,SABANDIA,2021,8,AG,7
AREQUIPA,AREQUIPA,SABANDIA,2021,9,AG,2
AREQUIPA,AREQUIPA,SABANDIA,2021,10,AG,1
AREQUIPA,AREQUIPA,SABANDIA,2021,11,AG,1
AREQUIPA,AREQUIPA,SABANDIA,2021,12,PCR,2
