DEPARTAMENTO,PROVINCIA,DISTRITO,ANIO,MES,TIPO_PRUEBA,CANTIDAD_PRUEBAS,Departamento_idx,Provincia_idx,Distrito_idx,TipoPrueba_idx,prediction
JUNIN,YAULI,HUAY HUAY,2021,1,AG,1,1.0,73.0,1219.0,1.0,15.087654779184959
JUNIN,YAULI,HUAY HUAY,2021,3,AG,1,1.0,73.0,1219.0,1.0,1.7641734671487939
JUNIN,YAULI,HUAY HUAY,2021,3,PR,6,1.0,73.0,1219.0,0.0,-3.463988656687434
JUNIN,YAULI,HUAY HUAY,2021,4,PR,1,1.0,73.0,1219.0,0.0,-10.125729312712792
JUNIN,YAULI,HUAY HUAY,2021,5,AG,1,1.0,73.0,1219.0,1.0,-11.559307844887371
JUNIN,YAULI,HUAY HUAY,2021,11,PR,1,1.0,73.0,1219.0,0.0,-56.757913904846646
JUNIN,YAULI,LA OROYA,2020,4,PR,11,1.0,73.0,211.0,0.0,134.6700202809152
JUNIN,YAULI,LA OROYA,2020,5,PCR,18,1.0,73.0,211.0,2.0,138.46460387257684
JUNIN,YAULI,LA OROYA,2020,5,PR,31,1.0,73.0,211.0,0.0,128.0082796249044
JUNIN,YAULI,LA OROYA,2020,6,PCR,42,1.0,73.0,211.0,2.0,131.8028632165515
JUNIN,YAULI,LA OROYA,2020,6,PR,47,1.0,73.0,211.0,0.0,121.34653896887903
JUNIN,YAULI,LA OROYA,2020,7,PR,93,1.0,73.0,211.0,0.0,114.68479831285367
JUNIN,YAULI,LA OROYA,2020,7,PCR,11,1.0,73.0,211.0,2.0,125.14112256052613
JUNIN,YAULI,LA OROYA,2020,8,PCR,5,1.0,73.0,211.0,2.0,118.47938190451532
JUNIN,YAULI,LA OROYA,2020,8,PR,120,1.0,73.0,211.0,0.0,108.02305765684287
JUNIN,YAULI,LA OROYA,2020,9,PCR,4,1.0,73.0,211.0,2.0,111.81764124848996
JUNIN,YAULI,LA OROYA,2020,9,PR,111,1.0,73.0,211.0,0.0,101.36131700081751
JUNIN,YAULI,LA OROYA,2020,10,PR,35,1.0,73.0,211.0,0.0,94.69957634479215
JUNIN,YAULI,LA OROYA,2020,11,PR,19,1.0,73.0,211.0,0.0,88.03783568878134
JUNIN,YAULI,LA OROYA,2020,12,PR,25,1.0,73.0,211.0,0.0,81.37609503275598
JUNIN,YAULI,LA OROYA,2020,12,PCR,6,1.0,73.0,211.0,2.0,91.83241928042844
JUNIN,YAULI,LA OROYA,2021,1,PCR,16,1.0,73.0,211.0,2.0,119.61794291202386
JUNIN,YAULI,LA OROYA,2021,1,AG,10,1.0,73.0,211.0,1.0,114.38978078818764
JUNIN,YAULI,LA OROYA,2021,1,PR,37,1.0,73.0,211.0,0.0,109.16161866435141
JUNIN,YAULI,LA OROYA,2021,2,AG,36,1.0,73.0,211.0,1.0,107.72804013217683
JUNIN,YAULI,LA OROYA,2021,2,PR,81,1.0,73.0,211.0,0.0,102.4998780083406
JUNIN,YAULI,LA OROYA,2021,2,PCR,7,1.0,73.0,211.0,2.0,112.95620225601306
JUNIN,YAULI,LA OROYA,2021,3,AG,38,1.0,73.0,211.0,1.0,101.06629947615147
JUNIN,YAULI,LA OROYA,2021,3,PCR,2,1.0,73.0,211.0,2.0,106.2944615999877
JUNIN,YAULI,LA OROYA,2021,3,PR,93,1.0,73.0,211.0,0.0,95.83813735231524
JUNIN,YAULI,LA OROYA,2021,4,AG,93,1.0,73.0,211.0,1.0,94.40455882012611
JUNIN,YAULI,LA OROYA,2021,4,PR,42,1.0,73.0,211.0,0.0,89.17639669628988
JUNIN,YAULI,LA OROYA,2021,4,PCR,4,1.0,73.0,211.0,2.0,99.63272094396234
JUNIN,YAULI,LA OROYA,2021,5,PR,25,1.0,73.0,211.0,0.0,82.51465604027908
JUNIN,YAULI,LA OROYA,2021,5,PCR,4,1.0,73.0,211.0,2.0,92.97098028795153
JUNIN,YAULI,LA OROYA,2021,5,AG,71,1.0,73.0,211.0,1.0,87.7428181641153
JUNIN,YAULI,LA OROYA,2021,6,AG,15,1.0,73.0,211.0,1.0,81.08107750808995
JUNIN,YAULI,LA OROYA,2021,6,PCR,3,1.0,73.0,211.0,2.0,86.30923963192618
JUNIN,YAULI,LA OROYA,2021,6,PR,14,1.0,73.0,211.0,0.0,75.85291538425372
JUNIN,YAULI,LA OROYA,2021,7,PR,7,1.0,73.0,211.0,0.0,69.19117472822836
JUNIN,YAULI,LA OROYA,2021,7,AG,11,1.0,73.0,211.0,1.0,74.41933685206459
JUNIN,YAULI,LA OROYA,2021,7,PCR,1,1.0,73.0,211.0,2.0,79.64749897590082
JUNIN,YAULI,LA OROYA,2021,8,PR,1,1.0,73.0,211.0,0.0,62.529434072217555
JUNIN,YAULI,LA OROYA,2021,8,AG,8,1.0,73.0,211.0,1.0,67.75759619605378
JUNIN,YAULI,LA OROYA,2021,9,AG,12,1.0,73.0,211.0,1.0,61.095855540028424
JUNIN,YAULI,LA OROYA,2021,10,PCR,1,1.0,73.0,211.0,2.0,59.66227700783929
JUNIN,YAULI,LA OROYA,2021,10,AG,9,1.0,73.0,211.0,1.0,54.434114884003066
JUNIN,YAULI,LA OROYA,2021,11,AG,1,1.0,73.0,211.0,1.0,47.77237422799226
JUNIN,YAULI,LA OROYA,2021,11,PR,1,1.0,73.0,211.0,0.0,42.54421210415603
JUNIN,YAULI,LA OROYA,2021,12,PR,1,1.0,73.0,211.0,0.0,35.88247144813067
JUNIN,YAULI,LA OROYA,2021,12,AG,9,1.0,73.0,211.0,1.0,41.1106335719669
JUNIN,YAULI,LA OROYA,2021,12,PCR,1,1.0,73.0,211.0,2.0,46.33879569580313
JUNIN,YAULI,MARCAPOMACOCHA,2020,6,PR,1,1.0,73.0,1378.0,0.0,6.380684750110959
JUNIN,YAULI,MARCAPOMACOCHA,2020,8,PR,2,1.0,73.0,1378.0,0.0,-6.942796561925206
JUNIN,YAULI,MARCAPOMACOCHA,2021,1,PR,41,1.0,73.0,1378.0,0.0,-5.804235554416664
JUNIN,YAULI,MARCAPOMACOCHA,2021,2,PR,6,1.0,73.0,1378.0,0.0,-12.46597621042747
JUNIN,YAULI,MARCAPOMACOCHA,2021,3,PR,6,1.0,73.0,1378.0,0.0,-19.12771686645283
JUNIN,YAULI,MARCAPOMACOCHA,2021,4,PR,5,1.0,73.0,1378.0,0.0,-25.789457522478187
JUNIN,YAULI,MARCAPOMACOCHA,2021,4,AG,11,1.0,73.0,1378.0,1.0,-20.56129539864196
JUNIN,YAULI,MARCAPOMACOCHA,2021,5,PR,1,1.0,73.0,1378.0,0.0,-32.451198178488994
JUNIN,YAULI,MARCAPOMACOCHA,2021,5,AG,11,1.0,73.0,1378.0,1.0,-27.223036054652766
JUNIN,YAULI,MOROCOCHA,2020,4,PR,1,1.0,73.0,692.0,0.0,87.28477959606971
JUNIN,YAULI,MOROCOCHA,2020,5,PR,3,1.0,73.0,692.0,0.0,80.6230389400589
JUNIN,YAULI,MOROCOCHA,2020,6,PR,5,1.0,73.0,692.0,0.0,73.96129828403355
JUNIN,YAULI,MOROCOCHA,2020,7,PR,30,1.0,73.0,692.0,0.0,67.29955762800819
JUNIN,YAULI,MOROCOCHA,2020,8,PR,51,1.0,73.0,692.0,0.0,60.63781697199738
JUNIN,YAULI,MOROCOCHA,2020,9,PR,36,1.0,73.0,692.0,0.0,53.97607631597202
JUNIN,YAULI,MOROCOCHA,2020,10,PR,1,1.0,73.0,692.0,0.0,47.314335659946664
JUNIN,YAULI,MOROCOCHA,2020,11,PR,1,1.0,73.0,692.0,0.0,40.65259500393586
JUNIN,YAULI,MOROCOCHA,2020,12,PR,3,1.0,73.0,692.0,0.0,33.9908543479105
JUNIN,YAULI,MOROCOCHA,2021,1,AG,4,1.0,73.0,692.0,1.0,67.00454010334215
JUNIN,YAULI,MOROCOCHA,2021,1,PR,7,1.0,73.0,692.0,0.0,61.776377979505924
JUNIN,YAULI,MOROCOCHA,2021,2,AG,2,1.0,73.0,692.0,1.0,60.342799447331345
JUNIN,YAULI,MOROCOCHA,2021,2,PR,6,1.0,73.0,692.0,0.0,55.11463732349512
JUNIN,YAULI,MOROCOCHA,2021,3,AG,10,1.0,73.0,692.0,1.0,53.681058791305986
JUNIN,YAULI,MOROCOCHA,2021,3,PR,6,1.0,73.0,692.0,0.0,48.45289666746976
JUNIN,YAULI,MOROCOCHA,2021,4,AG,3,1.0,73.0,692.0,1.0,47.01931813528063
JUNIN,YAULI,MOROCOCHA,2021,4,PR,8,1.0,73.0,692.0,0.0,41.7911560114444
JUNIN,YAULI,MOROCOCHA,2021,5,AG,5,1.0,73.0,692.0,1.0,40.35757747926982
JUNIN,YAULI,MOROCOCHA,2021,6,AG,3,1.0,73.0,692.0,1.0,33.69583682324446
JUNIN,YAULI,MOROCOCHA,2021,7,PR,2,1.0,73.0,692.0,0.0,21.805934043382877
JUNIN,YAULI,MOROCOCHA,2021,7,AG,5,1.0,73.0,692.0,1.0,27.034096167219104
JUNIN,YAULI,MOROCOCHA,2021,8,PR,1,1.0,73.0,692.0,0.0,15.14419338737207
JUNIN,YAULI,MOROCOCHA,2021,8,AG,4,1.0,73.0,692.0,1.0,20.372355511208298
JUNIN,YAULI,MOROCOCHA,2021,11,PR,1,1.0,73.0,692.0,0.0,-4.8410285806894535
JUNIN,YAULI,PACCHA,2020,5,PR,1,1.0,73.0,111.0,0.0,137.85968101469916
JUNIN,YAULI,PACCHA,2020,6,PR,2,1.0,73.0,111.0,0.0,131.1979403586738
JUNIN,YAULI,PACCHA,2020,7,PR,6,1.0,73.0,111.0,0.0,124.53619970264845
JUNIN,YAULI,PACCHA,2020,8,PR,7,1.0,73.0,111.0,0.0,117.87445904663764
JUNIN,YAULI,PACCHA,2020,9,PR,1,1.0,73.0,111.0,0.0,111.21271839061228
JUNIN,YAULI,PACCHA,2020,10,PR,1,1.0,73.0,111.0,0.0,104.55097773458692
JUNIN,YAULI,PACCHA,2020,11,PR,1,1.0,73.0,111.0,0.0,97.88923707857612
JUNIN,YAULI,PACCHA,2021,1,PR,2,1.0,73.0,111.0,0.0,119.01302005414618
JUNIN,YAULI,PACCHA,2021,2,PR,1,1.0,73.0,111.0,0.0,112.35127939813538
JUNIN,YAULI,PACCHA,2021,3,AG,1,1.0,73.0,111.0,1.0,110.91770086594624
JUNIN,YAULI,PACCHA,2021,3,PR,1,1.0,73.0,111.0,0.0,105.68953874211002
JUNIN,YAULI,PACCHA,2021,4,PR,11,1.0,73.0,111.0,0.0,99.02779808608466
JUNIN,YAULI,PACCHA,2021,4,AG,9,1.0,73.0,111.0,1.0,104.25596020992089
JUNIN,YAULI,PACCHA,2021,5,AG,9,1.0,73.0,111.0,1.0,97.59421955391008
JUNIN,YAULI,PACCHA,2021,5,PR,5,1.0,73.0,111.0,0.0,92.36605743007385
JUNIN,YAULI,PACCHA,2021,6,AG,7,1.0,73.0,111.0,1.0,90.93247889788472
JUNIN,YAULI,PACCHA,2021,7,AG,4,1.0,73.0,111.0,1.0,84.27073824185936
JUNIN,YAULI,PACCHA,2021,9,AG,1,1.0,73.0,111.0,1.0,70.9472569298232
JUNIN,YAULI,PACCHA,2021,10,AG,1,1.0,73.0,111.0,1.0,64.28551627379784
JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,2020,5,PR,1,1.0,73.0,1241.0,0.0,26.538845310147735
JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,2020,8,PR,1,1.0,73.0,1241.0,0.0,6.553623342086212
JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,2020,9,PR,5,1.0,73.0,1241.0,0.0,-0.1081173139391467
JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,2020,10,PR,1,1.0,73.0,1241.0,0.0,-6.769857969964505
JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,2020,12,PR,1,1.0,73.0,1241.0,0.0,-20.09333928200067
JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,2021,2,PR,8,1.0,73.0,1241.0,0.0,1.0304436935839476
JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,2021,2,AG,1,1.0,73.0,1241.0,1.0,6.258605817420175
JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,2021,3,PR,2,1.0,73.0,1241.0,0.0,-5.631296962441411
JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,2021,4,PR,1,1.0,73.0,1241.0,0.0,-12.29303761846677
JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,2021,4,AG,1,1.0,73.0,1241.0,1.0,-7.064875494630542
JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,2021,5,PR,1,1.0,73.0,1241.0,0.0,-18.954778274477576
JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,2021,5,AG,4,1.0,73.0,1241.0,1.0,-13.726616150641348
JUNIN,YAULI,SANTA ROSA DE SACCO,2020,4,PCR,6,1.0,73.0,213.0,2.0,144.92931650079845
JUNIN,YAULI,SANTA ROSA DE SACCO,2020,4,PR,12,1.0,73.0,213.0,0.0,134.472992253126
JUNIN,YAULI,SANTA ROSA DE SACCO,2020,5,PR,14,1.0,73.0,213.0,0.0,127.81125159711519
JUNIN,YAULI,SANTA ROSA DE SACCO,2020,5,PCR,12,1.0,73.0,213.0,2.0,138.26757584478764
JUNIN,YAULI,SANTA ROSA DE SACCO,2020,6,PR,26,1.0,73.0,213.0,0.0,121.14951094108983
JUNIN,YAULI,SANTA ROSA DE SACCO,2020,6,PCR,26,1.0,73.0,213.0,2.0,131.60583518876228
JUNIN,YAULI,SANTA ROSA DE SACCO,2020,7,PCR,15,1.0,73.0,213.0,2.0,124.94409453273693
JUNIN,YAULI,SANTA ROSA DE SACCO,2020,7,PR,26,1.0,73.0,213.0,0.0,114.48777028506447
JUNIN,YAULI,SANTA ROSA DE SACCO,2020,8,PR,44,1.0,73.0,213.0,0.0,107.82602962905366
JUNIN,YAULI,SANTA ROSA DE SACCO,2020,8,PCR,39,1.0,73.0,213.0,2.0,118.28235387672612
JUNIN,YAULI,SANTA ROSA DE SACCO,2020,9,PCR,25,1.0,73.0,213.0,2.0,111.62061322070076
JUNIN,YAULI,SANTA ROSA DE SACCO,2020,9,PR,54,1.0,73.0,213.0,0.0,101.1642889730283
JUNIN,YAULI,SANTA ROSA DE SACCO,2020,10,PCR,21,1.0,73.0,213.0,2.0,104.9588725646754
JUNIN,YAULI,SANTA ROSA DE SACCO,2020,10,PR,4,1.0,73.0,213.0,0.0,94.50254831700295
JUNIN,YAULI,SANTA ROSA DE SACCO,2020,11,PCR,10,1.0,73.0,213.0,2.0,98.2971319086646
JUNIN,YAULI,SANTA ROSA DE SACCO,2020,11,PR,8,1.0,73.0,213.0,0.0,87.84080766099214
JUNIN,YAULI,SANTA ROSA DE SACCO,2020,12,PR,1,1.0,73.0,213.0,0.0,81.17906700496678
JUNIN,YAULI,SANTA ROSA DE SACCO,2020,12,PCR,18,1.0,73.0,213.0,2.0,91.63539125263924
JUNIN,YAULI,SANTA ROSA DE SACCO,2021,1,PR,25,1.0,73.0,213.0,0.0,108.9645906365622
JUNIN,YAULI,SANTA ROSA DE SACCO,2021,1,PCR,64,1.0,73.0,213.0,2.0,119.42091488423466
JUNIN,YAULI,SANTA ROSA DE SACCO,2021,1,AG,3,1.0,73.0,213.0,1.0,114.19275276039843
JUNIN,YAULI,SANTA ROSA DE SACCO,2021,2,PCR,53,1.0,73.0,213.0,2.0,112.75917422822386
JUNIN,YAULI,SANTA ROSA DE SACCO,2021,2,AG,4,1.0,73.0,213.0,1.0,107.53101210438763
JUNIN,YAULI,SANTA ROSA DE SACCO,2021,2,PR,41,1.0,73.0,213.0,0.0,102.3028499805514
JUNIN,YAULI,SANTA ROSA DE SACCO,2021,3,AG,9,1.0,73.0,213.0,1.0,100.86927144836227
JUNIN,YAULI,SANTA ROSA DE SACCO,2021,3,PR,33,1.0,73.0,213.0,0.0,95.64110932452604
JUNIN,YAULI,SANTA ROSA DE SACCO,2021,3,PCR,31,1.0,73.0,213.0,2.0,106.0974335721985
JUNIN,YAULI,SANTA ROSA DE SACCO,2021,4,PCR,149,1.0,73.0,213.0,2.0,99.43569291617314
JUNIN,YAULI,SANTA ROSA DE SACCO,2021,4,PR,24,1.0,73.0,213.0,0.0,88.97936866850068
JUNIN,YAULI,SANTA ROSA DE SACCO,2021,4,AG,27,1.0,73.0,213.0,1.0,94.20753079233691
JUNIN,YAULI,SANTA ROSA DE SACCO,2021,5,PR,6,1.0,73.0,213.0,0.0,82.31762801248988
JUNIN,YAULI,SANTA ROSA DE SACCO,2021,5,AG,37,1.0,73.0,213.0,1.0,87.5457901363261
JUNIN,YAULI,SANTA ROSA DE SACCO,2021,5,PCR,29,1.0,73.0,213.0,2.0,92.77395226016233
JUNIN,YAULI,SANTA ROSA DE SACCO,2021,6,PCR,10,1.0,73.0,213.0,2.0,86.11221160413697
JUNIN,YAULI,SANTA ROSA DE SACCO,2021,6,PR,4,1.0,73.0,213.0,0.0,75.65588735646452
JUNIN,YAULI,SANTA ROSA DE SACCO,2021,6,AG,7,1.0,73.0,213.0,1.0,80.88404948030075
JUNIN,YAULI,SANTA ROSA DE SACCO,2021,7,PR,2,1.0,73.0,213.0,0.0,68.99414670043916
JUNIN,YAULI,SANTA ROSA DE SACCO,2021,7,PCR,2,1.0,73.0,213.0,2.0,79.45047094811162
JUNIN,YAULI,SANTA ROSA DE SACCO,2021,8,PCR,1,1.0,73.0,213.0,2.0,72.78873029210081
JUNIN,YAULI,SANTA ROSA DE SACCO,2021,8,AG,2,1.0,73.0,213.0,1.0,67.56056816826458
JUNIN,YAULI,SANTA ROSA DE SACCO,2021,9,AG,2,1.0,73.0,213.0,1.0,60.89882751223922
JUNIN,YAULI,SANTA ROSA DE SACCO,2021,10,AG,3,1.0,73.0,213.0,1.0,54.237086856213864
JUNIN,YAULI,SANTA ROSA DE SACCO,2021,11,PR,1,1.0,73.0,213.0,0.0,42.34718407636683
JUNIN,YAULI,SANTA ROSA DE SACCO,2021,11,AG,4,1.0,73.0,213.0,1.0,47.57534620020306
JUNIN,YAULI,SANTA ROSA DE SACCO,2021,12,PCR,1,1.0,73.0,213.0,2.0,46.14176766801393
JUNIN,YAULI,SANTA ROSA DE SACCO,2021,12,AG,3,1.0,73.0,213.0,1.0,40.9136055441777
JUNIN,YAULI,SUITUCANCHA,2020,6,PR,1,1.0,73.0,1537.0,0.0,-9.283043459639885
JUNIN,YAULI,SUITUCANCHA,2020,8,PR,1,1.0,73.0,1537.0,0.0,-22.60652477167605
JUNIN,YAULI,SUITUCANCHA,2021,3,PR,7,1.0,73.0,1537.0,0.0,-34.79144507620367
JUNIN,YAULI,SUITUCANCHA,2021,4,AG,3,1.0,73.0,1537.0,1.0,-36.2250236083928
JUNIN,YAULI,SUITUCANCHA,2021,4,PR,1,1.0,73.0,1537.0,0.0,-41.45318573222903
JUNIN,YAULI,SUITUCANCHA,2021,7,PR,1,1.0,73.0,1537.0,0.0,-61.438407700290554
JUNIN,YAULI,YAULI,2020,4,PR,1,1.0,73.0,22.0,0.0,153.28916890760593
JUNIN,YAULI,YAULI,2020,5,PR,23,1.0,73.0,22.0,0.0,146.62742825159512
JUNIN,YAULI,YAULI,2020,7,PR,6,1.0,73.0,22.0,0.0,133.3039469395444
JUNIN,YAULI,YAULI,2020,7,PCR,1,1.0,73.0,22.0,2.0,143.76027118721686
JUNIN,YAULI,YAULI,2020,8,PR,7,1.0,73.0,22.0,0.0,126.6422062835336
JUNIN,YAULI,YAULI,2020,9,PR,14,1.0,73.0,22.0,0.0,119.98046562750824
JUNIN,YAULI,YAULI,2020,10,PR,3,1.0,73.0,22.0,0.0,113.31872497148288
JUNIN,YAULI,YAULI,2020,11,PR,2,1.0,73.0,22.0,0.0,106.65698431547207
JUNIN,YAULI,YAULI,2021,1,AG,1,1.0,73.0,22.0,1.0,133.00892941487837
JUNIN,YAULI,YAULI,2021,1,PR,1,1.0,73.0,22.0,0.0,127.78076729104214
JUNIN,YAULI,YAULI,2021,2,PR,12,1.0,73.0,22.0,0.0,121.11902663503133
JUNIN,YAULI,YAULI,2021,2,AG,3,1.0,73.0,22.0,1.0,126.34718875886756
JUNIN,YAULI,YAULI,2021,3,PR,11,1.0,73.0,22.0,0.0,114.45728597900597
JUNIN,YAULI,YAULI,2021,3,AG,2,1.0,73.0,22.0,1.0,119.6854481028422
JUNIN,YAULI,YAULI,2021,4,AG,10,1.0,73.0,22.0,1.0,113.02370744681684
JUNIN,YAULI,YAULI,2021,4,PR,3,1.0,73.0,22.0,0.0,107.79554532298062
JUNIN,YAULI,YAULI,2021,5,PR,2,1.0,73.0,22.0,0.0,101.13380466696981
JUNIN,YAULI,YAULI,2021,5,AG,10,1.0,73.0,22.0,1.0,106.36196679080604
JUNIN,YAULI,YAULI,2021,6,AG,1,1.0,73.0,22.0,1.0,99.70022613478068
JUNIN,YAULI,YAULI,2021,6,PR,2,1.0,73.0,22.0,0.0,94.47206401094445
JUNIN,YAULI,YAULI,2021,7,PR,2,1.0,73.0,22.0,0.0,87.81032335491909
JUNIN,YAULI,YAULI,2021,8,AG,1,1.0,73.0,22.0,1.0,86.37674482274451
JUNIN,YAULI,YAULI,2021,9,AG,1,1.0,73.0,22.0,1.0,79.71500416671915
LA LIBERTAD,ASCOPE,ASCOPE,2020,4,PR,3,7.0,59.0,565.0,0.0,94.27402852325758
LA LIBERTAD,ASCOPE,ASCOPE,2020,5,PR,16,7.0,59.0,565.0,0.0,87.61228786724678
LA LIBERTAD,ASCOPE,ASCOPE,2020,6,PR,30,7.0,59.0,565.0,0.0,80.95054721122142
LA LIBERTAD,ASCOPE,ASCOPE,2020,7,PCR,1,7.0,59.0,565.0,2.0,84.74513080286852
LA LIBERTAD,ASCOPE,ASCOPE,2020,7,PR,31,7.0,59.0,565.0,0.0,74.28880655519606
LA LIBERTAD,ASCOPE,ASCOPE,2020,8,PCR,4,7.0,59.0,565.0,2.0,78.08339014685771
LA LIBERTAD,ASCOPE,ASCOPE,2020,8,PR,43,7.0,59.0,565.0,0.0,67.62706589918525
LA LIBERTAD,ASCOPE,ASCOPE,2020,9,PR,57,7.0,59.0,565.0,0.0,60.965325243159896
LA LIBERTAD,ASCOPE,ASCOPE,2020,10,PR,2,7.0,59.0,565.0,0.0,54.30358458713454
LA LIBERTAD,ASCOPE,ASCOPE,2020,11,PR,4,7.0,59.0,565.0,0.0,47.64184393112373
LA LIBERTAD,ASCOPE,ASCOPE,2020,12,PCR,1,7.0,59.0,565.0,2.0,51.43642752277083
LA LIBERTAD,ASCOPE,ASCOPE,2021,1,PCR,4,7.0,59.0,565.0,2.0,79.22195115436625
LA LIBERTAD,ASCOPE,ASCOPE,2021,1,PR,2,7.0,59.0,565.0,0.0,68.7656269066938
LA LIBERTAD,ASCOPE,ASCOPE,2021,2,AG,11,7.0,59.0,565.0,1.0,67.33204837451922
LA LIBERTAD,ASCOPE,ASCOPE,2021,2,PR,2,7.0,59.0,565.0,0.0,62.10388625068299
LA LIBERTAD,ASCOPE,ASCOPE,2021,3,AG,15,7.0,59.0,565.0,1.0,60.67030771849386
LA LIBERTAD,ASCOPE,ASCOPE,2021,3,PR,4,7.0,59.0,565.0,0.0,55.44214559465763
LA LIBERTAD,ASCOPE,ASCOPE,2021,4,PR,2,7.0,59.0,565.0,0.0,48.78040493863227
LA LIBERTAD,ASCOPE,ASCOPE,2021,4,AG,4,7.0,59.0,565.0,1.0,54.0085670624685
LA LIBERTAD,ASCOPE,ASCOPE,2021,5,AG,1,7.0,59.0,565.0,1.0,47.346826406457694
LA LIBERTAD,ASCOPE,ASCOPE,2021,5,PR,1,7.0,59.0,565.0,0.0,42.11866428262147
LA LIBERTAD,ASCOPE,ASCOPE,2021,6,AG,1,7.0,59.0,565.0,1.0,40.685085750432336
LA LIBERTAD,ASCOPE,ASCOPE,2021,7,AG,2,7.0,59.0,565.0,1.0,34.02334509440698
LA LIBERTAD,ASCOPE,ASCOPE,2021,8,AG,1,7.0,59.0,565.0,1.0,27.36160443839617
LA LIBERTAD,ASCOPE,ASCOPE,2021,9,AG,1,7.0,59.0,565.0,1.0,20.699863782370812
LA LIBERTAD,ASCOPE,ASCOPE,2021,10,AG,2,7.0,59.0,565.0,1.0,14.038123126345454
LA LIBERTAD,ASCOPE,ASCOPE,2021,12,AG,1,7.0,59.0,565.0,1.0,0.7146418143092887
LA LIBERTAD,ASCOPE,CASA GRANDE,2020,4,PR,8,7.0,59.0,384.0,0.0,112.1050650387624
LA LIBERTAD,ASCOPE,CASA GRANDE,2020,5,PR,63,7.0,59.0,384.0,0.0,105.4433243827516
LA LIBERTAD,ASCOPE,CASA GRANDE,2020,6,PR,112,7.0,59.0,384.0,0.0,98.78158372672624
LA LIBERTAD,ASCOPE,CASA GRANDE,2020,7,PR,101,7.0,59.0,384.0,0.0,92.11984307070088
LA LIBERTAD,ASCOPE,CASA GRANDE,2020,8,PR,197,7.0,59.0,384.0,0.0,85.45810241469007
LA LIBERTAD,ASCOPE,CASA GRANDE,2020,9,PR,192,7.0,59.0,384.0,0.0,78.79636175866472
LA LIBERTAD,ASCOPE,CASA GRANDE,2020,10,PR,15,7.0,59.0,384.0,0.0,72.13462110263936
LA LIBERTAD,ASCOPE,CASA GRANDE,2020,11,PR,6,7.0,59.0,384.0,0.0,65.47288044662855
LA LIBERTAD,ASCOPE,CASA GRANDE,2020,11,PCR,1,7.0,59.0,384.0,2.0,75.929204694301
LA LIBERTAD,ASCOPE,CASA GRANDE,2020,12,PR,1,7.0,59.0,384.0,0.0,58.81113979060319
LA LIBERTAD,ASCOPE,CASA GRANDE,2021,1,PR,4,7.0,59.0,384.0,0.0,86.59666342219862
LA LIBERTAD,ASCOPE,CASA GRANDE,2021,1,AG,2,7.0,59.0,384.0,1.0,91.82482554603484
LA LIBERTAD,ASCOPE,CASA GRANDE,2021,1,PCR,5,7.0,59.0,384.0,2.0,97.05298766987107
LA LIBERTAD,ASCOPE,CASA GRANDE,2021,2,PR,11,7.0,59.0,384.0,0.0,79.93492276618781
LA LIBERTAD,ASCOPE,CASA GRANDE,2021,2,PCR,8,7.0,59.0,384.0,2.0,90.39124701386027
LA LIBERTAD,ASCOPE,CASA GRANDE,2021,2,AG,15,7.0,59.0,384.0,1.0,85.16308489002404
LA LIBERTAD,ASCOPE,CASA GRANDE,2021,3,AG,19,7.0,59.0,384.0,1.0,78.50134423399868
LA LIBERTAD,ASCOPE,CASA GRANDE,2021,3,PR,5,7.0,59.0,384.0,0.0,73.27318211016245
LA LIBERTAD,ASCOPE,CASA GRANDE,2021,4,AG,37,7.0,59.0,384.0,1.0,71.83960357797332
LA LIBERTAD,ASCOPE,CASA GRANDE,2021,4,PR,2,7.0,59.0,384.0,0.0,66.6114414541371
LA LIBERTAD,ASCOPE,CASA GRANDE,2021,5,AG,10,7.0,59.0,384.0,1.0,65.17786292196251
LA LIBERTAD,ASCOPE,CASA GRANDE,2021,6,AG,4,7.0,59.0,384.0,1.0,58.516122265937156
LA LIBERTAD,ASCOPE,CASA GRANDE,2021,7,AG,6,7.0,59.0,384.0,1.0,51.8543816099118
LA LIBERTAD,ASCOPE,CASA GRANDE,2021,7,PR,5,7.0,59.0,384.0,0.0,46.62621948607557
LA LIBERTAD,ASCOPE,CASA GRANDE,2021,7,PCR,1,7.0,59.0,384.0,2.0,57.082543733748025
LA LIBERTAD,ASCOPE,CASA GRANDE,2021,8,AG,1,7.0,59.0,384.0,1.0,45.19264095390099
LA LIBERTAD,ASCOPE,CASA GRANDE,2021,9,AG,1,7.0,59.0,384.0,1.0,38.53090029787563
LA LIBERTAD,ASCOPE,CASA GRANDE,2021,10,PR,1,7.0,59.0,384.0,0.0,26.640997518014046
